12;32;71;8;32071;32612;Riós;Galicia;Ourense;41.9731489658, -7.27493743369
12;32;37;5;32037;32708;Xunqueira de Espadanedo;Galicia;Ourense;42.3215665235, -7.63635940811
12;32;58;6;32058;32710;Pereiro de Aguiar, O;Galicia;Ourense;42.3434547095, -7.77987871728
12;32;24;5;32024;32816;Celanova;Galicia;Ourense;42.1588345915, -7.97334672886
12;32;81;6;32081;32940;Toén;Galicia;Ourense;42.3067599566, -7.96631378425
3;33;44;7;33044;33004;Oviedo;Asturias;Asturias;43.3497082361, -5.87361814794
3;33;44;7;33044;33199;Oviedo;Asturias;Asturias;43.3497082361, -5.87361814794
3;33;76;6;33076;33311;Villaviciosa;Asturias;Asturias;43.485004914, -5.45935547321
3;33;76;6;33076;33313;Villaviciosa;Asturias;Asturias;43.485004914, -5.45935547321
3;33;16;9;33016;33450;Castrillón;Asturias;Asturias;43.5493372818, -5.99253952632
3;33;14;3;33014;33491;Carreño;Asturias;Asturias;43.5500177847, -5.79100819283
3;33;49;8;33049;33539;Piloña;Asturias;Asturias;43.3302682561, -5.33746499187
3;33;45;0;33045;33549;Parres;Asturias;Asturias;43.3665716802, -5.18782511782
3;33;3;0;33003;33558;Amieva;Asturias;Asturias;43.2428359031, -5.09380383738
3;33;12;2;33012;33559;Cangas de Onís;Asturias;Asturias;43.3252898578, -5.05552432271
3;33;40;4;33040;33582;Nava;Asturias;Asturias;43.3515857119, -5.4931199385
3;33;45;0;33045;33585;Parres;Asturias;Asturias;43.3665716802, -5.18782511782
3;33;44;7;33044;33669;Oviedo;Asturias;Asturias;43.3497082361, -5.87361814794
3;33;48;5;33048;33735;Pesoz;Asturias;Asturias;43.2718831928, -6.86881722657
3;33;17;5;33017;33769;Castropol;Asturias;Asturias;43.4743967612, -6.97046059598
3;33;34;9;33034;33783;Valdés;Asturias;Asturias;43.4947276307, -6.46781849065
3;33;18;1;33018;33796;Coaña;Asturias;Asturias;43.510321703, -6.76276932816
3;33;22;0;33022;33812;Degaña;Asturias;Asturias;42.9468260577, -6.56010691756
3;33;1;9;33001;33815;Allande;Asturias;Asturias;43.2361454477, -6.71562816033
3;33;11;7;33011;33819;Cangas del Narcea;Asturias;Asturias;43.103208369, -6.55197169952
3;33;78;8;33078;33826;Yernes y Tameza;Asturias;Asturias;43.2614283504, -6.10903994387
3;33;26;7;33026;33827;Grado;Asturias;Asturias;43.3204613121, -6.09670166233
3;33;10;0;33010;33829;Candamo;Asturias;Asturias;43.4487130661, -6.05601775268
3;33;31;3;33031;33909;Langreo;Asturias;Asturias;43.2970149401, -5.69359726712
3;33;66;8;33066;33936;Siero;Asturias;Asturias;43.393027107, -5.68537394842
3;33;66;8;33066;33938;Siero;Asturias;Asturias;43.393027107, -5.68537394842
3;33;32;8;33032;33992;Laviana;Asturias;Asturias;43.2281725847, -5.54472266313
7;34;120;2;34120;34005;Palencia;Castilla_y_Leon;Palencia;41.9833003749, -4.56525571405
7;34;157;0;34157;34115;Saldaña;Castilla_y_Leon;Palencia;42.5590618581, -4.70341624958
7;34;231;6;34231;34116;Villarrabé;Castilla_y_Leon;Palencia;42.4161993791, -4.80228185479
7;34;192;9;34192;34127;Valde-Ucieza;Castilla_y_Leon;Palencia;42.3987288825, -4.57508547964
7;34;87;5;34087;34249;Hornillos de Cerrato;Castilla_y_Leon;Palencia;41.9943262503, -4.25838490546
7;34;20;3;34020;34473;Ayuela;Castilla_y_Leon;Palencia;42.6422375037, -4.70363806275
7;34;67;9;34067;34484;Dehesa de Montejo;Castilla_y_Leon;Palencia;42.8200945607, -4.51508638566
7;34;114;7;34114;34485;Olmos de Ojeda;Castilla_y_Leon;Palencia;42.7335883416, -4.46636988876
7;34;71;9;34071;34491;Espinosa de Villagonzalo;Castilla_y_Leon;Palencia;42.4724732646, -4.37471487618
7;34;56;5;34056;34846;Cervera de Pisuerga;Castilla_y_Leon;Palencia;42.9039042186, -4.52847308801
16;1;30;1;1030;1118;Lagrán;Pais_Vasco;Araba/Álava;42.6212381082, -2.60838343781
16;1;51;3;1051;1207;Salvatierra/Agurain;Pais_Vasco;Araba/Álava;42.8384358231, -2.38713619048
16;1;43;7;1043;1322;Oyón-Oion;Pais_Vasco;Araba/Álava;42.5445642778, -2.43284972087
16;1;49;3;1049;1426;Añana;Pais_Vasco;Araba/Álava;42.8137376835, -2.9916170453
8;2;20;8;2020;2153;Carcelén;Castilla-La_Mancha;Albacete;39.1062057706, -1.28819398244
8;2;1;9;2001;2250;Abengibre;Castilla-La_Mancha;Albacete;39.2145441835, -1.53900672057
8;2;3;0;2003;2328;Albacete;Castilla-La_Mancha;Albacete;38.9559791176, -1.89156190786
8;2;30;6;2030;2449;Elche de la Sierra;Castilla-La_Mancha;Albacete;38.4546338594, -2.09564321046
8;2;15;6;2015;2639;Barrax;Castilla-La_Mancha;Albacete;39.0330525046, -2.20486263222
10;3;14;9;3014;3004;Alicante/Alacant;C_Valenciana;Alicante/Alacant;38.3823963334, -0.537670696003
10;3;65;1;3065;3208;Elche/Elx;C_Valenciana;Alicante/Alacant;38.2472286474, -0.664803703369
10;3;65;1;3065;3293;Elche/Elx;C_Valenciana;Alicante/Alacant;38.2472286474, -0.664803703369
10;3;59;1;3059;3330;Crevillent;C_Valenciana;Alicante/Alacant;38.2346392943, -0.814323424985
10;3;57;2;3057;3517;Confrides;C_Valenciana;Alicante/Alacant;38.6792121955, -0.276635325231
10;3;119;9;3119;3550;Sant Joan d'Alacant;C_Valenciana;Alicante/Alacant;38.4045895432, -0.428478093318
10;3;105;3;3105;3650;Pinós, el/Pinoso;C_Valenciana;Alicante/Alacant;38.4123055159, -1.02905770468
10;3;114;8;3114;3669;Romana, la;C_Valenciana;Alicante/Alacant;38.3551614136, -0.907853204208
10;3;122;5;3122;3690;San Vicente del Raspeig/Sant Vicent del Raspeig;C_Valenciana;Alicante/Alacant;38.4270892788, -0.534441626577
10;3;138;2;3138;3770;Verger, el;C_Valenciana;Alicante/Alacant;38.8506039475, -0.00475714011081
10;3;97;4;3097;3790;Orba;C_Valenciana;Alicante/Alacant;38.785082058, -0.0661669003765
10;3;9;2;3009;3802;Alcoy/Alcoi;C_Valenciana;Alicante/Alacant;38.6822795482, -0.516580981895
10;3;17;1;3017;3829;Alqueria d'Asnar, l';C_Valenciana;Alicante/Alacant;38.7702445835, -0.418828160287
1;4;68;1;4068;4212;Olula de Castro;Andalucia;Almería;37.1728774715, -2.48800608403
9;8;15;5;8015;4375;Badalona;Cataluna;Barcelona;41.4618934088, 2.23656431867
1;4;81;3;4081;4420;Santa Fe de Mondújar;Andalucia;Almería;36.991328064, -2.52227040938
1;4;47;0;4047;4560;Gádor;Andalucia;Almería;36.9559497936, -2.50743533479
1;4;102;4;4102;4721;Vícar;Andalucia;Almería;36.8125332411, -2.66057475798
1;4;83;4;4083;4897;Serón;Andalucia;Almería;37.3419030988, -2.54652919819
7;5;120;1;5120;5140;Marlín;Castilla_y_Leon;Ávila;40.7118557949, -4.82606593802
7;5;36;9;5036;5165;Bohodón, El;Castilla_y_Leon;Ávila;40.9157225724, -4.73888750166
7;5;30;0;5030;5194;Berrocalejo de Aragona;Castilla_y_Leon;Ávila;40.6973691058, -4.59313024082
7;5;123;9;5123;5194;Mediana de Voltoya;Castilla_y_Leon;Ávila;40.7074074778, -4.55595790675
7;5;229;4;5229;5292;Santo Domingo de las Posadas;Castilla_y_Leon;Ávila;40.7968939965, -4.64034374448
7;5;65;9;5065;5300;Crespos;Castilla_y_Leon;Ávila;40.8592250846, -4.97238123198
7;5;40;8;5040;5340;Bularros;Castilla_y_Leon;Ávila;40.7335126289, -4.83687992805
7;5;221;7;5221;5413;Santa Cruz del Valle;Castilla_y_Leon;Ávila;40.2140501743, -4.99779057039
7;5;187;3;5187;5440;Piedralaves;Castilla_y_Leon;Ávila;40.321153452, -4.71135070951
7;5;186;7;5186;5500;Piedrahíta;Castilla_y_Leon;Ávila;40.4699262976, -5.33841313503
7;5;10;4;5010;5593;Aldehuela, La;Castilla_y_Leon;Ávila;40.4166397448, -5.40253376365
